uwi,tvd_ss,interval velocity,average velocity,twt picked,vp
NO 16/2-1,1455.94,2048.1522956326985,,,2720.797338672366
NO 16/2-1,1456.09,2048.1522956326985,,,2458.926523756996
NO 16/2-1,1456.24,2048.1522956326985,,,2205.7875546490222
NO 16/2-1,1456.39,2048.1522956326985,,,2190.907091982128
NO 16/2-1,1456.55,2048.1522956326985,,,2214.145968218021
NO 16/2-1,1456.7,2048.1522956326985,,,2214.5457451344378
NO 16/2-1,1456.85,2048.1522956326985,,,2214.044056150421
NO 16/2-1,1457.0,2048.1522956326985,,,2223.1886122934293
NO 16/2-1,1457.16,2048.1522956326985,,,2223.3678901736844
NO 16/2-1,1457.31,2048.1522956326985,,,2211.0213543994137
NO 16/2-1,1457.46,2048.1522956326985,,,2195.5487545970973
NO 16/2-1,1457.61,2048.1522956326985,,,2189.806639073701
NO 16/2-1,1457.77,2048.1522956326985,,,2192.3713819578484
NO 16/2-1,1457.92,2048.1522956326985,,,2191.460911015264
NO 16/2-1,1458.07,2048.1522956326985,,,2181.0464417191315
NO 16/2-1,1458.22,2048.1522956326985,,,2169.0970341903235
NO 16/2-1,1458.38,2048.1522956326985,,,2180.3003082467376
NO 16/2-1,1458.53,2048.1522956326985,,,2205.854371080768
NO 16/2-1,1458.68,2048.1522956326985,,,2226.4310664714085
NO 16/2-1,1458.83,2048.1522956326985,,,2226.638946613092
NO 16/2-1,1458.99,2048.1522956326985,,,2226.033638446163
NO 16/2-1,1459.14,2048.1522956326985,,,2239.216800247704
NO 16/2-1,1459.29,2048.1522956326985,,,2249.4296942963056
NO 16/2-1,1459.44,2048.1522956326985,,,2290.179770456184
NO 16/2-1,1459.6,2048.1522956326985,,,2481.317994006899
NO 16/2-1,1459.75,2048.1522956326985,,,2739.092131378184
NO 16/2-1,1459.9,2048.1522956326985,,,2834.948300945269
NO 16/2-1,1460.05,2048.1522956326985,,,2781.419539292676
NO 16/2-1,1460.2,2048.1522956326985,,,2481.208615394104
NO 16/2-1,1460.36,2048.1522956326985,,,2317.936649839885
NO 16/2-1,1460.51,2048.1522956326985,,,2286.992562090324
NO 16/2-1,1460.66,2048.1522956326985,,,2283.192712273227
NO 16/2-1,1460.81,2048.1522956326985,,,2273.94568657451
NO 16/2-1,1460.97,2048.1522956326985,,,2253.9626651399267
NO 16/2-1,1461.12,2048.1522956326985,,,2315.6722545402386
NO 16/2-1,1461.27,2048.1522956326985,,,2359.9113716392703
NO 16/2-1,1461.42,2048.1522956326985,,,2406.705820725647
NO 16/2-1,1461.58,2048.1522956326985,,,2453.1906593702847
NO 16/2-1,1461.73,2048.1522956326985,,,2451.763433487917
NO 16/2-1,1461.88,2048.1522956326985,,,2443.1824957262843
NO 16/2-1,1462.03,2048.1522956326985,,,2356.0741053552256
NO 16/2-1,1462.19,2048.1522956326985,,,2273.3196512268014
NO 16/2-1,1462.34,2048.1522956326985,,,2240.7653692288022
NO 16/2-1,1462.49,2048.1522956326985,,,2223.5116826215963
NO 16/2-1,1462.64,2048.1522956326985,,,2216.947895642684
NO 16/2-1,1462.8,2048.1522956326985,,,2203.482266780713
NO 16/2-1,1462.95,2048.1522956326985,,,2259.2892375918277
NO 16/2-1,1463.1,2048.1522956326985,,,2344.1782999488605
NO 16/2-1,1463.25,2048.1522956326985,,,2333.7203744259373
NO 16/2-1,1463.41,2048.1522956326985,,,2257.675140855691
NO 16/2-1,1463.56,2048.1522956326985,,,2189.271174249798
NO 16/2-1,1463.71,2048.1522956326985,,,2179.255340099336
NO 16/2-1,1463.86,2048.1522956326985,,,2172.5383916900146
NO 16/2-1,1464.01,2048.1522956326985,,,2160.7180171454847
NO 16/2-1,1464.17,2048.1522956326985,,,2167.097291270941
NO 16/2-1,1464.32,2048.1522956326985,,,2220.116955691301
NO 16/2-1,1464.47,2048.1522956326985,,,2255.0343277365114
NO 16/2-1,1464.62,2048.1522956326985,,,2238.000011348632
NO 16/2-1,1464.78,2048.1522956326985,,,2197.3344471477462
NO 16/2-1,1464.93,2048.1522956326985,,,2199.8440561150123
NO 16/2-1,1465.08,2048.1522956326985,,,2177.544759735465
NO 16/2-1,1465.23,2048.1522956326985,,,2143.95456543191
NO 16/2-1,1465.39,2048.1522956326985,,,2127.710251210276
NO 16/2-1,1465.54,2048.1522956326985,,,2153.915677878131
NO 16/2-1,1465.69,2048.1522956326985,,,2177.3265264551364
NO 16/2-1,1465.84,2048.1522956326985,,,2208.5867976524746
NO 16/2-1,1466.0,2048.1522956326985,,,2175.049410614603
NO 16/2-1,1466.15,2048.1522956326985,,,2212.5287010268385
NO 16/2-1,1466.3,2048.1522956326985,,,2275.4141236385426
NO 16/2-1,1466.45,2048.1522956326985,,,2387.165102696683
NO 16/2-1,1466.61,2048.1522956326985,,,2606.405156528402
NO 16/2-1,1466.76,2048.1522956326985,,,2621.484396425345
NO 16/2-1,1466.91,2048.1522956326985,,,2497.938217530336
NO 16/2-1,1467.06,2048.1522956326985,,,2290.5235200839943
NO 16/2-1,1467.22,2048.1522956326985,,,2155.2912435100548
NO 16/2-1,1467.37,2048.1522956326985,,,2278.9300188849834
NO 16/2-1,1467.52,2048.1522956326985,,,2534.133797869305
NO 16/2-1,1467.67,2048.1522956326985,,,2637.4845226039715
NO 16/2-1,1467.82,2048.1522956326985,,,2428.2193194710694
NO 16/2-1,1467.98,2048.1522956326985,,,2228.8342745712016
NO 16/2-1,1468.13,2048.1522956326985,,,2131.0130371182704
NO 16/2-1,1468.28,2048.1522956326985,,,2121.3722545312885
NO 16/2-1,1468.43,2048.1522956326985,,,2134.806784073046
NO 16/2-1,1468.59,2048.1522956326985,,,2129.166035237611
NO 16/2-1,1468.74,2048.1522956326985,,,2134.3604675121096
NO 16/2-1,1468.89,2048.1522956326985,,,2105.180858380603
NO 16/2-1,1469.04,2048.1522956326985,,,2070.8598248801004
NO 16/2-1,1469.2,2048.1522956326985,,,2034.6161365566
NO 16/2-1,1469.35,2048.1522956326985,,,2059.618573344055
NO 16/2-1,1469.5,2048.1522956326985,,,2043.765146069923
NO 16/2-1,1469.65,2048.1522956326985,,,2057.290890260983
NO 16/2-1,1469.81,2048.1522956326985,,,2067.719502619745
NO 16/2-1,1469.96,2048.1522956326985,,,2046.8776455624948
NO 16/2-1,1470.11,2048.1522956326985,,,2061.601251427645
NO 16/2-1,1470.26,2048.1522956326985,,,2133.8474197790906
NO 16/2-1,1470.42,2048.1522956326985,,,2272.193085066647
NO 16/2-1,1470.57,2048.1522956326985,,,2349.760376555681
NO 16/2-1,1470.72,2048.1522956326985,,,2267.5033043654494
NO 16/2-1,1470.87,2048.1522956326985,,,2088.739273365764
NO 16/2-1,1471.03,2048.1522956326985,,,2032.090424230643
NO 16/2-1,1471.18,2048.1522956326985,,,2022.6394082048007
NO 16/2-1,1471.33,2048.1522956326985,,,2046.5723834368623
NO 16/2-1,1471.48,2048.1522956326985,,,2055.888259311032
NO 16/2-1,1471.63,2048.1522956326985,,,2067.398643499768
NO 16/2-1,1471.79,2048.1522956326985,,,2070.6385684672323
NO 16/2-1,1471.94,2048.1522956326985,,,2067.393743398238
NO 16/2-1,1472.09,2048.1522956326985,,,2084.813922855338
NO 16/2-1,1472.24,2048.1522956326985,,,2080.9699736405555
NO 16/2-1,1472.4,2048.1522956326985,,,2050.0303746705385
NO 16/2-1,1472.55,2048.1522956326985,,,2010.475431847762
NO 16/2-1,1472.7,2048.1522956326985,,,2024.721014568264
NO 16/2-1,1472.85,2048.1522956326985,,,2075.04006265144
NO 16/2-1,1473.01,2048.1522956326985,,,2062.439182403637
NO 16/2-1,1473.16,2048.1522956326985,,,2074.3505402554238
NO 16/2-1,1473.31,2048.1522956326985,,,2162.0548008120463
NO 16/2-1,1473.46,2048.1522956326985,,,2260.610865068523
NO 16/2-1,1473.62,2048.1522956326985,,,2236.60050699049
NO 16/2-1,1473.77,2048.1522956326985,,,2205.694526661113
NO 16/2-1,1473.92,2048.1522956326985,,,2130.491954480596
NO 16/2-1,1474.07,2048.1522956326985,,,2030.7945333620676
NO 16/2-1,1474.23,2048.1522956326985,,,2033.8494362401573
NO 16/2-1,1474.38,2048.1522956326985,,,2032.6861242574375
NO 16/2-1,1474.53,2048.1522956326985,,,2005.1373302505733
NO 16/2-1,1474.68,2048.1522956326985,,,1987.9887659787964
NO 16/2-1,1474.84,2048.1522956326985,,,1979.954973267116
NO 16/2-1,1474.99,2048.1522956326985,,,2016.5476545582128
NO 16/2-1,1475.14,2048.1522956326985,,,2055.339213151385
NO 16/2-1,1475.29,2048.1522956326985,,,2083.7535250573987
NO 16/2-1,1475.44,2048.1522956326985,,,2102.3496584845543
NO 16/2-1,1475.6,2048.1522956326985,,,2075.37470258384
NO 16/2-1,1475.75,2048.1522956326985,,,2044.847847734188
NO 16/2-1,1475.9,2048.1522956326985,,,2026.5942204232836
NO 16/2-1,1476.05,2048.1522956326985,,,2014.977395735008
NO 16/2-1,1476.21,2048.1522956326985,,,2009.4668610370693
NO 16/2-1,1476.36,2048.1522956326985,,,2028.377283553948
NO 16/2-1,1476.51,2048.1522956326985,,,2049.0300229074137
NO 16/2-1,1476.66,2048.1522956326985,,,2062.7106862033934
NO 16/2-1,1476.82,2048.1522956326985,,,2058.444423823982
NO 16/2-1,1476.97,2048.1522956326985,,,2059.2378876889475
NO 16/2-1,1477.12,2048.1522956326985,,,2051.90364703814
NO 16/2-1,1477.27,2048.1522956326985,,,2040.366068920488
NO 16/2-1,1477.43,2048.1522956326985,,,2027.8087108198915
NO 16/2-1,1477.58,2048.1522956326985,,,2020.476366599305
NO 16/2-1,1477.73,2048.1522956326985,,,2029.6240409127456
NO 16/2-1,1477.88,2048.1522956326985,,,2040.006128628176
NO 16/2-1,1478.04,2048.1522956326985,,,2048.791563476851
NO 16/2-1,1478.19,2048.1522956326985,,,2055.06821192118
NO 16/2-1,1478.34,2048.1522956326985,,,2058.8390032858856
NO 16/2-1,1478.49,2048.1522956326985,,,2035.9155574942608
NO 16/2-1,1478.65,2048.1522956326985,,,2035.3276467240455
NO 16/2-1,1478.8,2048.1522956326985,,,2044.2542258077556
NO 16/2-1,1478.95,2048.1522956326985,,,2058.613816512092
NO 16/2-1,1479.1,2048.1522956326985,,,2074.003786575669
NO 16/2-1,1479.25,2048.1522956326985,,,2071.1208685656
NO 16/2-1,1479.41,2048.1522956326985,,,2063.857287213242
NO 16/2-1,1479.56,2048.1522956326985,,,2062.670232011833
NO 16/2-1,1479.71,2048.1522956326985,,,2071.956776993424
NO 16/2-1,1479.86,2048.1522956326985,,,2085.8277497384965
NO 16/2-1,1480.02,2048.1522956326985,,,2107.8529092484205
NO 16/2-1,1480.17,2048.1522956326985,,,2140.8416211437207
NO 16/2-1,1480.32,2048.1522956326985,,,2175.221209549098
NO 16/2-1,1480.47,2048.1522956326985,,,2196.1209158860534
NO 16/2-1,1480.63,2048.1522956326985,,,2184.544844061341
NO 16/2-1,1480.78,2048.1522956326985,,,2187.0061800317308
NO 16/2-1,1480.93,2048.1522956326985,,,2156.259591428937
NO 16/2-1,1481.08,2048.1522956326985,,,2104.333674379389
NO 16/2-1,1481.24,2048.1522956326985,,,2068.505831556072
NO 16/2-1,1481.39,2048.1522956326985,,,2074.312794870914
NO 16/2-1,1481.54,2048.1522956326985,,,2064.6336725026827
NO 16/2-1,1481.69,2048.1522956326985,,,2039.4729857917623
NO 16/2-1,1481.85,2048.1522956326985,,,2023.519057145576
NO 16/2-1,1482.0,2048.1522956326985,,,2019.769559582006
NO 16/2-1,1482.15,2048.1522956326985,,,2008.371726222962
NO 16/2-1,1482.3,2048.1522956326985,,,2024.594439538825
NO 16/2-1,1482.46,2048.1522956326985,,,2047.562136191216
NO 16/2-1,1482.61,2048.1522956326985,,,2044.2835909350156
NO 16/2-1,1482.76,2048.1522956326985,,,2005.9077890907304
NO 16/2-1,1482.91,2048.1522956326985,,,2004.4534220107737
NO 16/2-1,1483.06,2048.1522956326985,,,2013.95130992658
NO 16/2-1,1483.22,2048.1522956326985,,,2027.0783747901576
NO 16/2-1,1483.37,2048.1522956326985,,,2070.56367982183
NO 16/2-1,1483.52,2048.1522956326985,,,2197.448806000498
NO 16/2-1,1483.67,2048.1522956326985,,,2257.1197822188656
NO 16/2-1,1483.83,2048.1522956326985,,,2203.3518762800622
NO 16/2-1,1483.98,2048.1522956326985,,,2072.2696479472907
NO 16/2-1,1484.13,2048.1522956326985,,,2018.6699418217863
NO 16/2-1,1484.28,2048.1522956326985,,,2007.9703606035337
NO 16/2-1,1484.44,2048.1522956326985,,,2019.819090476524
NO 16/2-1,1484.59,2048.1522956326985,,,2036.582828384359
NO 16/2-1,1484.74,2048.1522956326985,,,2054.812373545108
NO 16/2-1,1484.89,2048.1522956326985,,,2048.4336997421715
NO 16/2-1,1485.05,2048.1522956326985,,,2044.964894200376
NO 16/2-1,1485.2,2048.1522956326985,,,2045.173162127683
NO 16/2-1,1485.35,2048.1522956326985,,,2039.3825823508416
NO 16/2-1,1485.5,2048.1522956326985,,,2044.8992243069283
NO 16/2-1,1485.66,2048.1522956326985,,,2045.455727777738
NO 16/2-1,1485.81,2048.1522956326985,,,2037.319751543884
NO 16/2-1,1485.96,2048.1522956326985,,,2030.583324285868
NO 16/2-1,1486.11,2048.1522956326985,,,2035.0224218129488
NO 16/2-1,1486.27,2048.1522956326985,,,2036.6778373118248
NO 16/2-1,1486.42,2048.1522956326985,,,2030.6585978321143
NO 16/2-1,1486.57,2048.1522956326985,,,2012.2656878617777
NO 16/2-1,1486.72,2048.1522956326985,,,1977.837248673288
NO 16/2-1,1486.87,2048.1522956326985,,,1999.762302269212
NO 16/2-1,1487.03,2048.1522956326985,,,2009.2261661597447
NO 16/2-1,1487.18,2048.1522956326985,,,1996.5042081183956
NO 16/2-1,1487.33,2048.1522956326985,,,1975.3521182842296
NO 16/2-1,1487.48,2048.1522956326985,,,1981.9008445332056
NO 16/2-1,1487.64,2048.1522956326985,,,1961.413583170844
NO 16/2-1,1487.79,2048.1522956326985,,,1939.9376109750729
NO 16/2-1,1487.94,2048.1522956326985,,,1936.6587759800705
NO 16/2-1,1488.09,2048.1522956326985,,,1948.6153547424385
NO 16/2-1,1488.25,2048.1522956326985,,,1974.5716630619936
NO 16/2-1,1488.4,2048.1522956326985,,,1980.8107229950087
NO 16/2-1,1488.55,2048.1522956326985,,,1971.2061784840644
NO 16/2-1,1488.7,2048.1522956326985,,,1961.2728241812251
NO 16/2-1,1488.86,2048.1522956326985,,,1979.8261308585504
NO 16/2-1,1489.01,2048.1522956326985,,,1976.9389090385607
NO 16/2-1,1489.16,2048.1522956326985,,,1968.3345801777148
NO 16/2-1,1489.31,2048.1522956326985,,,1963.144044995608
NO 16/2-1,1489.47,2048.1522956326985,,,1968.2939889033107
NO 16/2-1,1489.62,2048.1522956326985,,,1975.4567572562505
NO 16/2-1,1489.77,2048.1522956326985,,,1978.8252300466131
NO 16/2-1,1489.92,2048.1522956326985,,,1978.9372699853552
NO 16/2-1,1490.08,2048.1522956326985,,,1977.0964163385956
NO 16/2-1,1490.23,2048.1522956326985,,,1970.1317539416889
NO 16/2-1,1490.38,2048.1522956326985,,,1963.069829721272
NO 16/2-1,1490.53,2048.1522956326985,,,1956.2010487322184
NO 16/2-1,1490.68,2048.1522956326985,,,1950.5243248977288
NO 16/2-1,1490.84,2048.1522956326985,,,1948.6428018963863
NO 16/2-1,1490.99,2048.1522956326985,,,1948.068727459752
NO 16/2-1,1491.14,2048.1522956326985,,,1955.3791149177723
NO 16/2-1,1491.29,2048.1522956326985,,,1965.297894283893
NO 16/2-1,1491.45,2048.1522956326985,,,1972.0851767666952
NO 16/2-1,1491.6,2048.1522956326985,,,1980.538395920221
NO 16/2-1,1491.75,2048.1522956326985,,,1989.7036959367608
NO 16/2-1,1491.9,2048.1522956326985,,,1999.0412828867684
NO 16/2-1,1492.06,2048.1522956326985,,,2008.6814050457551
NO 16/2-1,1492.21,2048.1522956326985,,,2012.0430397827108
NO 16/2-1,1492.36,2048.1522956326985,,,2003.397684650896
NO 16/2-1,1492.51,2048.1522956326985,,,1990.642136564962
NO 16/2-1,1492.67,2048.1522956326985,,,1977.4645790601955
NO 16/2-1,1492.82,2048.1522956326985,,,1968.8984633739697
NO 16/2-1,1492.97,2048.1522956326985,,,1967.286199169759
NO 16/2-1,1493.12,2048.1522956326985,,,1968.2676326217488
NO 16/2-1,1493.28,2048.1522956326985,,,1972.5620940957765
NO 16/2-1,1493.43,2048.1522956326985,,,1981.453425356843
NO 16/2-1,1493.58,2048.1522956326985,,,1994.4872790397324
NO 16/2-1,1493.73,2048.1522956326985,,,1993.7215145403336
NO 16/2-1,1493.89,2048.1522956326985,,,1985.879382239772
NO 16/2-1,1494.04,2048.1522956326985,,,1976.4672533427383
NO 16/2-1,1494.19,2048.1522956326985,,,1968.977436467408
NO 16/2-1,1494.34,2048.1522956326985,,,1970.2261085262596
NO 16/2-1,1494.49,2048.1522956326985,,,1973.0289817471064
NO 16/2-1,1494.65,2048.1522956326985,,,1975.8210368223467
NO 16/2-1,1494.8,2048.1522956326985,,,1978.6007916006824
NO 16/2-1,1494.95,2048.1522956326985,,,1981.2791069271584
NO 16/2-1,1495.1,2048.1522956326985,,,1983.1661362920463
NO 16/2-1,1495.26,2048.1522956326985,,,1980.67552726144
NO 16/2-1,1495.41,2048.1522956326985,,,1972.603889032161
NO 16/2-1,1495.56,2048.1522956326985,,,1961.0013106159245
NO 16/2-1,1495.71,2048.1522956326985,,,1944.478299575236
NO 16/2-1,1495.87,2048.1522956326985,,,1935.2427643952533
NO 16/2-1,1496.02,2048.1522956326985,,,1958.4124626633543
NO 16/2-1,1496.17,2048.1522956326985,,,1993.9425052445877
NO 16/2-1,1496.32,2048.1522956326985,,,2042.068007352069
NO 16/2-1,1496.48,2048.1522956326985,,,2184.428986324248
NO 16/2-1,1496.63,2048.1522956326985,,,2390.545606709909
NO 16/2-1,1496.78,2048.1522956326985,,,2493.044282127821
NO 16/2-1,1496.93,2048.1522956326985,,,2421.778502594883
NO 16/2-1,1497.09,2048.1522956326985,,,2233.0961592574763
NO 16/2-1,1497.24,2048.1522956326985,,,2049.9680938876418
NO 16/2-1,1497.39,2048.1522956326985,,,1975.47809486448
NO 16/2-1,1497.54,2048.1522956326985,,,1993.4130162567717
NO 16/2-1,1497.7,2048.1522956326985,,,2182.531269933369
NO 16/2-1,1497.85,2048.1522956326985,,,2340.547745967481
NO 16/2-1,1498.0,2048.1522956326985,1964.332546551272,1525.2,2217.974262701187
NO 16/2-1,1498.15,2226.166328600405,,,2076.3302714256342
NO 16/2-1,1498.3,2226.166328600405,,,2004.5546955139423
NO 16/2-1,1498.46,2226.166328600405,,,1987.2711433905977
NO 16/2-1,1498.61,2226.166328600405,,,1984.8106245818744
NO 16/2-1,1498.76,2226.166328600405,,,1995.970336012501
NO 16/2-1,1498.91,2226.166328600405,,,2005.025815602007
NO 16/2-1,1499.07,2226.166328600405,,,2010.7184635567612
NO 16/2-1,1499.22,2226.166328600405,,,2023.387085423799
NO 16/2-1,1499.37,2226.166328600405,,,2031.1267195043013
NO 16/2-1,1499.52,2226.166328600405,,,2026.2076203001163
NO 16/2-1,1499.68,2226.166328600405,,,2017.893792370804
NO 16/2-1,1499.83,2226.166328600405,,,2014.1064761184207
NO 16/2-1,1499.98,2226.166328600405,,,2009.157158255709
NO 16/2-1,1500.13,2226.166328600405,,,2022.6324050900105
NO 16/2-1,1500.29,2226.166328600405,,,2039.890920382764
NO 16/2-1,1500.44,2226.166328600405,,,2041.8383831756892
NO 16/2-1,1500.59,2226.166328600405,,,2027.805013257084
NO 16/2-1,1500.74,2226.166328600405,,,2023.0712188738391
NO 16/2-1,1500.9,2226.166328600405,,,2021.0229952240409
NO 16/2-1,1501.05,2226.166328600405,,,2028.7204603085577
NO 16/2-1,1501.2,2226.166328600405,,,2040.7718141152336
NO 16/2-1,1501.35,2226.166328600405,,,2048.817161120546
NO 16/2-1,1501.51,2226.166328600405,,,2045.904426950445
NO 16/2-1,1501.66,2226.166328600405,,,2037.804497546418
NO 16/2-1,1501.81,2226.166328600405,,,2027.2277523422708
NO 16/2-1,1501.96,2226.166328600405,,,2020.4888708052488
NO 16/2-1,1502.11,2226.166328600405,,,2029.5315484286973
NO 16/2-1,1502.27,2226.166328600405,,,2040.595300842587
NO 16/2-1,1502.42,2226.166328600405,,,2062.8960547231936
NO 16/2-1,1502.57,2226.166328600405,,,2081.854285602437
NO 16/2-1,1502.72,2226.166328600405,,,2079.220256385867
NO 16/2-1,1502.88,2226.166328600405,,,2075.9663906337523
NO 16/2-1,1503.03,2226.166328600405,,,2079.8851685026343
NO 16/2-1,1503.18,2226.166328600405,,,2076.6241861776584
NO 16/2-1,1503.33,2226.166328600405,,,2063.3765266133587
NO 16/2-1,1503.49,2226.166328600405,,,2048.419144622101
NO 16/2-1,1503.64,2226.166328600405,,,2038.587678142345
NO 16/2-1,1503.79,2226.166328600405,,,2050.544236237408
NO 16/2-1,1503.94,2226.166328600405,,,2080.4163957020014
NO 16/2-1,1504.1,2226.166328600405,,,2114.931266865411
NO 16/2-1,1504.25,2226.166328600405,,,2136.815195737488
NO 16/2-1,1504.4,2226.166328600405,,,2134.9465271710915
NO 16/2-1,1504.55,2226.166328600405,,,2122.339124981415
NO 16/2-1,1504.71,2226.166328600405,,,2110.4472723527
NO 16/2-1,1504.86,2226.166328600405,,,2117.5254032130592
NO 16/2-1,1505.01,2226.166328600405,,,2146.165182481692
NO 16/2-1,1505.16,2226.166328600405,,,2174.390647652025
NO 16/2-1,1505.32,2226.166328600405,,,2200.7919207188747
NO 16/2-1,1505.47,2226.166328600405,,,2219.9352318688675
NO 16/2-1,1505.62,2226.166328600405,,,2210.7017082638845
NO 16/2-1,1505.77,2226.166328600405,,,2190.4454448462398
NO 16/2-1,1505.92,2226.166328600405,,,2164.342475664406
NO 16/2-1,1506.08,2226.166328600405,,,2136.3271668988086
NO 16/2-1,1506.23,2226.166328600405,,,2129.1855157238606
NO 16/2-1,1506.38,2226.166328600405,,,2133.1111810199263
NO 16/2-1,1506.53,2226.166328600405,,,2141.452407889556
NO 16/2-1,1506.69,2226.166328600405,,,2149.4535061850047
NO 16/2-1,1506.84,2226.166328600405,,,2154.0029889216844
NO 16/2-1,1506.99,2226.166328600405,,,2155.6941999741684
NO 16/2-1,1507.14,2226.166328600405,,,2145.608201145725
NO 16/2-1,1507.3,2226.166328600405,,,2136.559399701953
NO 16/2-1,1507.45,2226.166328600405,,,2132.933545973111
NO 16/2-1,1507.6,2226.166328600405,,,2137.464346758088
NO 16/2-1,1507.75,2226.166328600405,,,2150.4010788118585
NO 16/2-1,1507.91,2226.166328600405,,,2160.8900498533785
NO 16/2-1,1508.06,2226.166328600405,,,2166.763983373448
NO 16/2-1,1508.21,2226.166328600405,,,2166.609603515152
NO 16/2-1,1508.36,2226.166328600405,,,2161.179513375502
NO 16/2-1,1508.52,2226.166328600405,,,2153.648732654088
NO 16/2-1,1508.67,2226.166328600405,,,2143.9306467944502
NO 16/2-1,1508.82,2226.166328600405,,,2131.2118560624485
NO 16/2-1,1508.97,2226.166328600405,,,2117.1974151244563
NO 16/2-1,1509.13,2226.166328600405,,,2135.1347639061137
NO 16/2-1,1509.28,2226.166328600405,,,2151.559810216688
NO 16/2-1,1509.43,2226.166328600405,,,2157.325697800077
NO 16/2-1,1509.58,2226.166328600405,,,2142.355436469833
NO 16/2-1,1509.73,2226.166328600405,,,2122.193923097382
NO 16/2-1,1509.89,2226.166328600405,,,2104.597213214573
NO 16/2-1,1510.04,2226.166328600405,,,2087.5795486706934
NO 16/2-1,1510.19,2226.166328600405,,,2071.7661310348253
NO 16/2-1,1510.34,2226.166328600405,,,2061.846118785196
NO 16/2-1,1510.5,2226.166328600405,,,2067.7823078383385
NO 16/2-1,1510.65,2226.166328600405,,,2077.960351434428
NO 16/2-1,1510.8,2226.166328600405,,,2089.6245062351663
NO 16/2-1,1510.95,2226.166328600405,,,2093.749031812804
NO 16/2-1,1511.11,2226.166328600405,,,2068.0416646888925
NO 16/2-1,1511.26,2226.166328600405,,,2044.9413025147464
NO 16/2-1,1511.41,2226.166328600405,,,2043.3815655728167
NO 16/2-1,1511.56,2226.166328600405,,,2073.0981209844404
NO 16/2-1,1511.72,2226.166328600405,,,2151.335218580495
NO 16/2-1,1511.87,2226.166328600405,,,2248.147261127644
NO 16/2-1,1512.02,2226.166328600405,,,2284.061400145753
NO 16/2-1,1512.17,2226.166328600405,,,2239.5941814901457
NO 16/2-1,1512.33,2226.166328600405,,,2135.461918130029
NO 16/2-1,1512.48,2226.166328600405,,,2039.584214023732
NO 16/2-1,1512.63,2226.166328600405,,,2009.64737287212
NO 16/2-1,1512.78,2226.166328600405,,,2000.68619650693
NO 16/2-1,1512.94,2226.166328600405,,,1990.21919158401
NO 16/2-1,1513.09,2226.166328600405,,,1983.8386444244968
NO 16/2-1,1513.24,2226.166328600405,,,1979.1919950861848
NO 16/2-1,1513.39,2226.166328600405,,,1981.053897275076
NO 16/2-1,1513.54,2226.166328600405,,,1984.2033395417095
NO 16/2-1,1513.7,2226.166328600405,,,1982.1693843774888
NO 16/2-1,1513.85,2226.166328600405,,,1974.9121098799048
NO 16/2-1,1514.0,2226.166328600405,,,1969.0430788836568
NO 16/2-1,1514.15,2226.166328600405,,,1964.929525249716
NO 16/2-1,1514.31,2226.166328600405,,,1966.344010499423
NO 16/2-1,1514.46,2226.166328600405,,,1972.9766392077927
NO 16/2-1,1514.61,2226.166328600405,,,1982.411563831856
NO 16/2-1,1514.76,2226.166328600405,,,1995.1838022545617
NO 16/2-1,1514.92,2226.166328600405,,,2009.390339895496
NO 16/2-1,1515.07,2226.166328600405,,,2024.0771639330333
NO 16/2-1,1515.22,2226.166328600405,,,2038.7573901490573
NO 16/2-1,1515.37,2226.166328600405,,,2045.628303055484
NO 16/2-1,1515.53,2226.166328600405,,,2045.7105265160087
NO 16/2-1,1515.68,2226.166328600405,,,2039.9181571985453
NO 16/2-1,1515.83,2226.166328600405,,,2026.7500946372609
NO 16/2-1,1515.98,2226.166328600405,,,2008.6759511957248
NO 16/2-1,1516.14,2226.166328600405,,,1991.7687547567664
NO 16/2-1,1516.29,2226.166328600405,,,1983.573117838672
NO 16/2-1,1516.44,2226.166328600405,,,1984.5215961968693
NO 16/2-1,1516.59,2226.166328600405,,,1987.3543567750853
NO 16/2-1,1516.75,2226.166328600405,,,1984.1224976774336
NO 16/2-1,1516.9,2226.166328600405,,,1983.3653802492177
NO 16/2-1,1517.05,2226.166328600405,,,1982.8109958641687
NO 16/2-1,1517.2,2226.166328600405,,,1985.4580984154688
NO 16/2-1,1517.35,2226.166328600405,,,1987.8602262951904
NO 16/2-1,1517.51,2226.166328600405,,,1987.7246369479649
NO 16/2-1,1517.66,2226.166328600405,,,1982.980277018972
NO 16/2-1,1517.81,2226.166328600405,,,1976.4787307051515
NO 16/2-1,1517.96,2226.166328600405,,,1975.3000190396108
NO 16/2-1,1518.12,2226.166328600405,,,1980.5866535096109
NO 16/2-1,1518.27,2226.166328600405,,,1986.586637932956
NO 16/2-1,1518.42,2226.166328600405,,,1991.0426201182745
NO 16/2-1,1518.57,2226.166328600405,,,1989.7339837005336
NO 16/2-1,1518.73,2226.166328600405,,,1987.331206923716
NO 16/2-1,1518.88,2226.166328600405,,,1993.9084265893289
NO 16/2-1,1519.03,2226.166328600405,,,2007.913178458132
NO 16/2-1,1519.18,2226.166328600405,,,2022.6360451574296
NO 16/2-1,1519.34,2226.166328600405,,,2034.8169006756127
NO 16/2-1,1519.49,2226.166328600405,,,2033.3585546289664
NO 16/2-1,1519.64,2226.166328600405,,,2021.242438925953
NO 16/2-1,1519.79,2226.166328600405,,,2016.523260335936
